Time,Data
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-29:NEG_20_24,1.42
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_00_04,7.05
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_04_08,10.24
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_08_12,36.08
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_12_16,73.14
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_16_20,20.64
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
2025-03-30:NEG_20_24,6.05
